name,program_number,model_type,lat,lon,address,phone,contract_type,school_district,boro,zip,levelofcare
"ELITE EARLY CHILDHOOD LRN CTR",1602921,PP,40.67035640,-73.95089270,"527 EASTERN PARKWAY BROOKLYN, NY 11216",(718) 773-5070,PP,17,BK,11216,"[[0.0,0.0,0.0,2.0],[1.0,2.0,2.11,2.0],[1.0,3.0,5.11,2.0],[0.0,0.0,0.0,2.0]]"
"BUNNY HILL",1602924,PP,40.61980900,-74.03116900,"345 91 STREET BROOKLYN, NY 11209",(347) 560-6086,PP,20,BK,11209,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"LITTLE SUNSHINE CHILD DEV.CTR ",1602925,PP,40.61255790,-73.98351350,"2171 68TH STREET BROOKLYN, NY 11204",(929) 333-9132,PP,20,BK,11204,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"J.A.D.S CHILDREN CENTER INC.",1602926,PP,40.84618500,-73.89004190,"1984 CROTONA AVENUE BRONX, NY 10457",(718) 484-9555,PP,12,BX,10457,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,6.0,12.11,0.0]]"
"MILLER DAY CARE CENTER, INC.",1602927,PP,40.79220900,-73.96942100,"127 WEST 94TH STREET NEW YORK, NY 10025",(212) 222-6602,PP,03,MN,10025,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"THE JEWEL OF HARLEM CENTERS",1602928,PP,40.83413780,-73.94144850,"1996 AMSTERDAM AVENUE NEW YORK, NY 10032",(917) 656-9622,PP,06,MN,10032,"[[0.0,0.0,0.0,1.0],[0.0,0.0,0.0,1.0],[1.0,3.0,5.11,1.0],[1.0,6.0,12.11,1.0]]"
"THE BRAINY BUNCH DC & LRN CTR",1602932,PP,40.57817980,-73.98430680,"2828 WEST 16 STREET BROOKLYN, NY 11224",(718) 333-3456,PP,21,BK,11224,"[[0.0,0.0,0.0,1.0],[0.0,0.0,0.0,1.0],[1.0,3.0,5.11,1.0],[0.0,6.0,12.11,1.0]]"
"BATTALION CHRISTIAN ACADEMY",1602934,PP,40.65388780,-73.93394660,"661 LINDEN BLVD BROOKLYN, NY 11203",(718) 774-5447,PP,18,BK,11203,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,3.0,5.11,0.0],[0.0,6.0,12.11,0.0]]"
"SHALOM YELADIM INC",1602935,PP,40.85452530,-73.93409470,"135 BENNETT AVENUE NEW YORK, NY 10040",(212) 960-8212,PP,06,MN,10040,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"YOUTH ON THE MOVE ",1602936,PP,40.81953070,-73.93733700,"669 MALCOLM X BLVD NEW YORK, NY 10037",(212) 491-1092,PP,05,MN,10037,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,6.0,12.11,0.0]]"
"NEIGHBORHOOD CHANGE YOUTH ORG",1602937,PP,40.63501420,-74.11168200,"877 CASTLETON AVENUE STATEN ISLAND, NY 10310",(718) 981-0445,PP,31,SI,10310,"[[0.0,0.0,0.0,2.0],[0.0,0.0,0.0,2.0],[0.0,0.0,0.0,2.0],[1.0,5.0,12.11,2.0]]"
"AIM HIGH LEADERSHIP CTR. THREE",1602938,PP,40.67485200,-73.80483600,"133-13 ROCKAWAY BLVD SO OZONE PARK, NY 11420",(516) 978-1347,PP,27,QN,11420,"[[0.0,0.0,0.0,2.0],[1.0,2.0,2.11,2.0],[1.0,3.0,5.11,2.0],[0.0,0.0,0.0,2.0]]"
"GOLD MATERIAL ",1602939,PP,40.74046130,-73.97847900,"484 SEECOND AVENUE NEW YORK, NY 10016",(212) 545-0061,PP,02,MN,10016,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BIJA KIDS",1602940,PP,40.68287180,-73.96518090,"900 FULTON STREET BROOKLYN, NY 11238",(347) 294-0653,PP,13,BK,11238,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"KINDERCARE EDUCATION LLC",1602942,PP,38.62301440,-90.52097290,"2275 VILLAGE GREEN PARK CHESTERFIELD, MO 63017",,PP,,OT,63017,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"PLAYFUL DISCOVERIES",1602943,PP,40.84652190,-73.86154930,"1802 MATTHEWS AVENUE BRONX, NY 10462",(718) 828-7529,PP,11,BX,10462,"[[0.0,0.0,0.0,2.0],[1.0,2.0,2.11,2.0],[1.0,3.0,5.11,2.0],[0.0,0.0,0.0,2.0]]"
"LIFE-JULIE DENT LEARNING CTR",1602944,PP,40.69286490,-73.90739810,"803 KNICKERBOCKER AVENUE BROOKLYN, NY 11207",,PP,32,BK,11207,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"HI-HELLO CHILD DC CTR,INC",1602945,PP,40.64972840,-73.58592210,"212 SOUTH OCEAN AVENUE FREEPORT, NY 11520",(516) 379-1825,PP,,NA,11520,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"LARIMAR COMMUNITY CENTER",1602946,PP,40.86436060,-73.88907900,"2668 DECATUR AVENUE BRONX, NY 10458",(917) 710-6004,PP,10,BX,10458,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"2260 LITTLE SHEPHERDS LLC",1602947,PP,40.85333000,-73.86439400,"2100 WALLACE AVENUE BRONX, NY 10462",(718) 502-6455,PP,11,BX,10462,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BRIGHT HORIZON'S AT EAST 92ND ",1602948,PP,40.78199900,-73.94967500,"245 EAST 92ND STREET NEW YORK, NY 10128",(212) 369-9626,PP,02,MN,10128,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"ALL STAR CLUB LLC",1602949,PP,40.84694600,-73.89625320,"4215 THIRD AVENUE 3RD FLR BRONX, NY 10457",(646) 243-5440,PP,09,BX,10457,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"TRAIL BLAZER CAMPS",1602950,PP,40.66888390,-73.96054140,"976 PRESIDENT STREET BROOKLYN, NY 11225",,PP,17,BK,11225,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"SIMCHE KINDER INC",1602951,PP,40.69506200,-73.94979900,"812 MYRTLE AVENUE BROOKLYN, NY 11206",,PP,14,BK,11206,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"ACHIEVEMENT LAB LLC",1602952,PP,40.83208820,-73.91744130,"1116 SHERIDAN AVENUE BRONX, NY 10456",(718) 841-7652,PP,09,BX,10456,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,6.0,12.11,0.0]]"
"CONG.BETH JOSHEF ZWI DUSHINSKY",1602953,PP,40.64026430,-73.99057580,"4204-12 12TH AVENUE BROOKLYN, NY 11219",,PP,15,BK,11219,"[[1.0,0.0,1.11,0.0],[0.0,2.0,2.11,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0]]"
"CONG.DARKEI AVOS SANZ OF BP",1602954,PP,40.63707140,-73.99377470,"1177 48TH STREET BROOKLYN, NY 11219",(718) 851-0100,PP,20,BK,11219,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,2.08,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"MOVING UP CHILDREN CENTER INC",1602955,PP,40.74725830,-73.87184100,"40-69 94TH STREET ELMHURST, NY 11373",(718) 803-9788,PP,24,QN,11373,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BRIGHT HORIZONS CHILDREN CTR ",1602956,PP,40.75233310,-74.00296220,"529 A WEST 29TH STREET NEW YORK, NY 10001",(212) 643-3474,PP,02,MN,10001,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"WISER CHOICE LEARNING INC",1602957,PP,40.69603000,-73.93353000,"1001 BROADWAY BROOKLYN, NY 11221",(718) 574-7558,PP,32,BK,11221,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"GLOBAL LEADERSHIP FOUNDATION I",1602958,PP,40.78554270,-73.84335200,"124-15 14 AVENUE COLLEGE POINT, NY 11356",(718) 888-7744,PP,25,QN,11356,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BRIGHT FUTURE KIDDIE CARE",1602959,PP,40.84036500,-73.89924200,"3952 3RD AVENUE BRONX, NY 10457",(718) 299-2719,PP,09,BX,10457,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BROWNSVILLE YOUTH ASSO@PS298",1602960,PP,40.67101200,-73.90774040,"85 WATKINS STREET BROOKLYN, NY 11212",(347) 217-4169,PP,23,BK,11212,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"BIG APPLE STARS DAY CARE INC.",1602961,PP,40.59264340,-73.94929750,"2020 AVENUE X BROOKLYN, NY 11235",(718) 332-2296,PP,22,BK,11235,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"STARLIGHT DAYCARE INC.",1602962,PP,40.59360590,-73.96050780,"2585 CONEY ISLAND AVENUE BROOKLYN, NY 11223",(718) 872-7188,PP,21,BK,11223,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BIG HUGS EDUCATIONAL CTR.",1602963,PP,40.79567010,-73.94316020,"156 EAST 112TH STREET NEW YORK, NY 10029",(347) 512-7532,PP,04,MN,10029,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"TRAIL BLAZER CAMPS @PS 398",1602964,PP,40.66422140,-73.92768580,"60  EAST 94TH STREET BROOKLYN, NY 11212",,PP,17,BK,11212,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"TRAIL BLAZER CAMPS @PS316",1602965,PP,40.67455060,-73.96086670,"750 CLASSON AVENUE BROOKLYN, NY 11238",,PP,17,BK,11238,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"RISE UP&WALK YOUTH OUTREACH",1602966,PP,40.68623880,-73.94088720,"432 MONROE STREET BROOKLYN, NY 11221",(347) 247-6737,PP,13,BK,11221,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"AHI EZER EARLY CHILDHOOD CORP.",1602967,PP,40.59025430,-73.96457130,"2433 OCEAN PARKWAY BROOKLYN, NY 11235",(718) 648-6100,PP,21,BK,11235,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"VANGUARD ACADEMY DAYCARE",1602968,PP,40.81114780,-73.90558080,"498 SOUTHERN BLVD BRONX, NY 10455",,PP,07,BX,10455,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"XPOSURE FOUNDATION INC.",1602969,PP,40.82871480,-73.90045160,"1180 TINTON AVENUE BRONX, NY 10456",(718) 842-2331,PP,12,BX,10456,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"CHLD'S ARTS&SCI WORKSHOP INC",1602970,PP,40.85934810,-73.92827590,"12-18 ELLWOOD STREET NEW YORK, NY 10040",,PP,06,MN,10040,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"CHILDREN'S CHOICE ACADEMY",1602971,PP,40.44988050,-74.40133860,"46A WEST FERRIS STREET EAST BRUNSWICK, NJ 08816",(732) 613-4488,PP,,OT,08816,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"KIDZ KORNER OF SCARSDALE",1602972,PP,40.97463590,-73.80387290,"777 WHITE PLAINS ROAD SCARSDALE, NY 10583",(914) 472-2750,PP,,WC,10583,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"HAPPY FACES DAY CARE OF QUEENS",1602973,PP,40.72208040,-73.85061050," 68-60 AUSTIN STREET FOREST HILLS, NY 11375",(718) 459-5055,PP,28,QN,11375,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"LEADING KIDS PRESCHOOL",1602974,PP,40.77090580,-73.73594850,"44-07 LITTLE NECK PARKWAY LITTLE NECK, NY 11363",(718) 229-6400,PP,26,QN,11363,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BLOOMING GROVE RECREATION",1602975,PP,41.42538860,-74.16707140,"6 DEPOT ST.  SUITE 204 WASHINGTONVILLE, NY 10992",(845) 469-9201,PP,  ,OA,10992,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"82ND STREET ACADEMICS",1602976,PP,40.70980490,-73.80022310,"162-10 HIGHLAND AVENUE QUEENS, NY 11432",(718) 457-0429,PP,28,QN,11432,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"KIDDIE ACADEMY OF WILLIAMSBURG",1602977,PP,40.70912820,-73.95784040,"288 SOUTH 5TH STREET BROOKLYN, NY 11211",,PP,14,BK,11211,"[[1.0,0.0,1.11,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0]]"
"RISE UP & WALK YOUTH @PS21",1602979,PP,40.68051920,-73.92615410,"180 CHAUNCEY STREET BROOKLYN, NY 11233",(347) 247-6737,PP,16,BK,11233,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,3.0,12.11,0.0]]"
"MY TREEHOUSE",1602980,PP,40.74656100,-73.95247900,"46-07 VERNON BOULEVARD QUEENS, NY 11101",(347) 533-2521,PP,30,QN,11101,"[[1.0,0.0,1.11,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0]]"
"THE KID'S ABC ZONE, INC.",1602981,PP,40.86687590,-73.92133170,"120 VERMILYEA AVE #A01 NEW YORK, NY 10034",(646) 779-6600,PP,06,MN,10034,"[[0.0,0.0,0.0,2.0],[0.0,0.0,0.0,2.0],[0.0,0.0,0.0,2.0],[1.0,5.0,12.11,2.0]]"
"ROOSEVELT RISING STARS YOUTH ",1602982,PP,40.68049980,-73.58844340,"55 MANSFIELD AVENUE ROOSEVELT, NY 11575",(516) 867-5198,PP,,NA,11575,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"ANGEL KIDS CHRISTIAN CARE CTR ",1602983,PP,40.84155100,-73.88718420,"870 FAIRMOUNT PLACE BRONX, NY 10460",(718) 842-2471,PP,12,BX,10460,"[[0.0,0.0,0.0,2.0],[0.0,0.0,0.0,2.0],[0.0,0.0,0.0,2.0],[1.0,5.0,12.11,2.0]]"
"HARBOR DAY CARE CENTER, INC",1602984,PP,40.75861580,-73.66070320,"999 HERRICKS ROAD NEW HYDE PARK, NY 11040",(516) 248-7048,PP,,NA,11040,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"ONE WORLD PROJECT-BROOKLYN INC",1602985,PP,40.65218070,-73.97882480,"302 VANDERBILT STREET BROOKLYN, NY 11218",(718) 435-2840,PP,15,BK,11218,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"CHLDRN OF AMER.STONY POINT LLC",1602986,PP,41.22579730,-73.98616710,"34 SOUTH LIBERTY DRIVE STONY POINT, NY 10980",(845) 429-4621,PP,,RC,10980,"[[1.0,0.0,1.11,2.0],[1.0,2.0,2.11,2.0],[1.0,3.0,5.11,2.0],[1.0,6.0,12.11,2.0]]"
"THE MOTHER CONN.OF CORTLANDT",1602987,PP,41.25323190,-73.93717610,"57 TROLLEY ROAD MONTROSE, NY 10548",(914) 736-0732,PP,,WC,10548,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"LITTLE BLESSINGS CHLD DEVL CTR",1602988,PP,40.92107890,-73.77364110,"2433 PALMER AVENUE NEW ROCHELLE, NY 10801",(914) 636-4969,PP,,WC,10801,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"ALL MY CHILDREN DC AND NURSERY",1602989,PP,40.78617300,-73.97292890,"101 WEST 85 STREET NEW YORK, NY 10024",(347) 955-4655,PP,03,MN,10024,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"RAHWAY DAY CARE CTR, INC",1602990,PP,40.60163600,-74.27785630,"1071 NEW BRUNSWICK AVE RAHWAY, NJ 07065",(732) 382-0544,PP,,OT,07065,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"KIDS ALLOWED CORP",1602991,PP,40.95532600,-73.88930100,"600 NORTH BROADWAY YONKERS, NY 10701",(917) 517-3698,PP,,WC,10701,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"NIA AFTER SCHOOL PRG@PS199K",1602992,PP,40.61656670,-73.96313390,"1100 ELM AVENUE BROOKLYN, NY 11230",(718) 236-5266,PP,21,BK,11230,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"PUMPKIN PATCH INFANT CARE CTR.",1602993,PP,40.57604530,-74.27421200,"95-97 AVENEL STREET AVENEL, NJ 07001",(732) 750-2996,PP,,OT,07001,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"LOVE AND LEARN YK DAYCARE INC",1602994,PP,40.63506700,-74.00937900,"812 60TH STREET BROOKLYN, NY 11220",(646) 683-1210,PP,20,BK,11220,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"BRIGHT KIDS OF AMERICA LLC",1602995,PP,40.71829230,-73.83388850,"113-15 76RD STREET FOREST HILLS, NY 11375",,PP,28,QN,11375,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"MARKS OF EXCELLENCE",1602996,PP,40.69892590,-73.40922700,"455 ALBANY AVENUE AMITYVILLE, NY 11701",(631) 789-0800,PP,,SF,11701,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"KIDS CAMPUS INWOOD INC",1602997,PP,40.61687880,-73.74010890,"90 HENRY STREET INWOOD, NY 11096",(516) 837-9001,PP,,NA,11096,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"THE LEARNING EXPERIENCE",1602998,PP,40.62731000,-74.01029600,"1012 BAY RIDGE AVENUE BROOKLYN, NY 11219",(718) 238-3606,PP,20,BK,11219,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"JOLLY BABY CENTER INC",1602999,PP,40.70664170,-73.96197370,"167  TAYLOR STREET BROOKLYN, NY 11211",,PP,14,BK,11211,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"LUMINOUS ",1603000,PP,40.85226980,-73.92280760,"16 RICHMAN PLAZA BRONX, NY 10453",(718) 288-3146,PP,09,BX,10453,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[1.0,6.0,12.11,0.0]]"
"LATINO PASTORAL ACTION CENTER",1603001,PP,40.81628710,-73.93001390,"370 GERARD AVENUE BRONX, NY 10451",(718) 681-2361,PP,07,BX,10451,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"FUTURE LEADER'S AFTERSCHOOL",1603002,PP,40.63669700,-73.93775020,"4022 FARRAGUT ROAD 1STFL BROOKLYN, NY 11210",(718) 421-9791,PP,22,BK,11210,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"LITTLE SCHOLARS LNRING CTR IV",1603003,PP,40.60930990,-73.92372880,"4123 AVENUE U BROOKLYN, NY 11234",,PP,22,BK,11234,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"LEARNING WHEEL CHILDCARE CORP",1603004,PP,40.67710490,-74.01080130,"48 SULLIVAN STREET BROOKLYN, NY 11231",(718) 576-3443,PP,15,BK,11231,"[[1.0,0.0,1.05,0.0],[1.0,1.06,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"GOLDEN SUNRISE DAYCARE, LLC",1603005,PP,40.63483800,-74.00586190,"916 58TH STREET BROOKLYN, NY 11219",(347) 721-0765,PP,20,BK,11219,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"MS. TAYLOR'S HOUSE LLC",1603006,PP,40.63383080,-73.90243150,"8702 AVENUE L BROOKLYN, NY 11236",(917) 714-6948,PP,18,BK,11236,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"CHERRY KIDS, INC",1603007,PP,40.79833960,-73.93253780,"413 EAST 120TH ST. 5THFL NEW YORK, NY 10035",(212) 410-2627,PP,04,MN,10035,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,5.0,12.11,0.0]]"
"CONG. YESHIVA BNEI TORAH INC",1603008,PP,40.62812100,-73.98925300,"1571 55TH STREET BROOKLYN, NY 11219",(718) 475-1200,PP,20,BK,11219,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,6.0,12.11,0.0]]"
"HEAVEN'S TINY TOTS INC.",1603009,PP,40.81163540,-73.94608330,"2185 7TH AVENUE NEW YORK, NY 10027",,PP,05,MN,10027,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"RIGHT AT SCHOOL, LLC@P.S.230",1603010,PP,40.64517690,-73.98078020,"1 ALBERMARLE ROAD BROOKLYN, NY 11218",(914) 327-1436,PP,15,BK,11218,"[[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0],[1.0,4.0,12.11,0.0]]"
"SENECA VILLAGE PRESCHOOL",1603011,PP,40.66562150,-73.92958410,"24 FORD STREET BROOKLYN, NY 11213",(347) 470-2668,PP,17,BK,11213,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"ALL SEASON ABC DAY CARE, LLC",1603012,PP,40.82718970,-73.92108850,"190 EAST 162ND STREET BRONX, NY 10451",(718) 410-9200,PP,09,BX,10451,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"URBAN EXPLORERS DAY CAMP",1603013,PP,40.61932550,-73.93789940,"3832 FLATLANDS AVENUE BROOKLYN, NY 11234",(718) 951-9732,PP,22,BK,11234,"[[0.0,0.0,0.0,1.0],[0.0,0.0,0.0,1.0],[1.0,3.0,5.11,1.0],[1.0,6.0,12.11,1.0]]"
"TUTOR TIME LRNG NEW HYDE PARK",1603014,PP,40.73461800,-73.67698000,"1619 JERICHO TURNPIKE NEW HYDE PARK, NY 11040",(516) 326-8236,PP,,NA,11040,"[[1.0,0.0,1.11,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
"POUGHKEEPSIE CHILD DEV. CTR ",1603015,PP,41.71345540,-73.92816850,"159 WASHINGTON STREET POUGHKEEPSIE, NY 12601",,PP,,OT,12601,"[[0.0,0.0,0.0,0.0],[1.0,2.0,2.11,0.0],[1.0,3.0,5.11,0.0],[0.0,0.0,0.0,0.0]]"
